,u,i,ts,label,idx
306762,332,112,6.0,0.0,306763
306763,332,234,6.0,0.0,306764
306764,332,248,6.0,0.0,306765
306765,332,265,6.0,0.0,306766
306766,332,266,6.0,0.0,306767
306767,332,268,6.0,0.0,306768
306768,332,278,6.0,0.0,306769
306769,332,279,6.0,0.0,306770
306770,332,287,6.0,0.0,306771
306771,332,319,6.0,0.0,306772
306772,332,332,6.0,0.0,306773
306773,332,338,6.0,0.0,306774
306774,332,381,6.0,0.0,306775
306775,332,405,6.0,0.0,306776
306776,332,474,6.0,0.0,306777
306777,332,475,6.0,0.0,306778
306778,332,478,6.0,0.0,306779
306779,332,479,6.0,0.0,306780
306780,332,480,6.0,0.0,306781
306781,332,506,6.0,0.0,306782
306782,332,510,6.0,0.0,306783
306783,332,573,6.0,0.0,306784
306784,332,626,6.0,0.0,306785
306785,332,627,6.0,0.0,306786
306786,332,629,6.0,0.0,306787
306787,332,687,6.0,0.0,306788
306788,332,725,6.0,0.0,306789
306789,332,766,6.0,0.0,306790
306790,332,788,6.0,0.0,306791
306791,332,1967,6.0,0.0,306792
306792,332,1998,6.0,0.0,306793
306793,333,129,6.0,0.0,306794
306794,333,169,6.0,0.0,306795
306795,333,178,6.0,0.0,306796
306796,333,230,6.0,0.0,306797
306797,333,248,6.0,0.0,306798
306798,333,266,6.0,0.0,306799
306799,333,270,6.0,0.0,306800
306800,333,274,6.0,0.0,306801
306801,333,278,6.0,0.0,306802
306802,333,279,6.0,0.0,306803
306803,333,302,6.0,0.0,306804
306804,333,333,6.0,0.0,306805
306805,333,340,6.0,0.0,306806
306806,333,389,6.0,0.0,306807
306807,333,394,6.0,0.0,306808
306808,333,433,6.0,0.0,306809
306809,333,470,6.0,0.0,306810
306810,333,506,6.0,0.0,306811
306811,333,511,6.0,0.0,306812
306812,333,542,6.0,0.0,306813
306813,333,544,6.0,0.0,306814
306814,333,557,6.0,0.0,306815
306815,333,699,6.0,0.0,306816
306816,333,715,6.0,0.0,306817
306817,333,718,6.0,0.0,306818
306818,333,719,6.0,0.0,306819
306819,333,735,6.0,0.0,306820
306820,333,748,6.0,0.0,306821
306821,333,763,6.0,0.0,306822
306822,333,764,6.0,0.0,306823
306823,333,765,6.0,0.0,306824
306824,333,766,6.0,0.0,306825
306825,333,767,6.0,0.0,306826
306826,334,225,6.0,0.0,306827
306827,334,233,6.0,0.0,306828
306828,334,243,6.0,0.0,306829
306829,334,279,6.0,0.0,306830
306830,334,299,6.0,0.0,306831
306831,334,334,6.0,0.0,306832
306832,334,438,6.0,0.0,306833
306833,334,439,6.0,0.0,306834
306834,334,549,6.0,0.0,306835
306835,334,617,6.0,0.0,306836
306836,334,635,6.0,0.0,306837
306837,334,697,6.0,0.0,306838
306838,334,725,6.0,0.0,306839
306839,334,741,6.0,0.0,306840
306840,334,767,6.0,0.0,306841
306841,334,1026,6.0,0.0,306842
306842,334,1371,6.0,0.0,306843
306843,334,1715,6.0,0.0,306844
306844,334,1998,6.0,0.0,306845
306845,334,2000,6.0,0.0,306846
306846,335,51,6.0,0.0,306847
306847,335,149,6.0,0.0,306848
306848,335,177,6.0,0.0,306849
306849,335,234,6.0,0.0,306850
306850,335,266,6.0,0.0,306851
306851,335,278,6.0,0.0,306852
306852,335,279,6.0,0.0,306853
306853,335,282,6.0,0.0,306854
306854,335,314,6.0,0.0,306855
306855,335,335,6.0,0.0,306856
306856,335,337,6.0,0.0,306857
306857,335,404,6.0,0.0,306858
306858,335,443,6.0,0.0,306859
306859,335,449,6.0,0.0,306860
306860,335,450,6.0,0.0,306861
306861,335,538,6.0,0.0,306862
306862,335,606,6.0,0.0,306863
306863,335,691,6.0,0.0,306864
306864,335,695,6.0,0.0,306865
306865,335,755,6.0,0.0,306866
306866,335,1049,6.0,0.0,306867
306867,335,1368,6.0,0.0,306868
306868,335,1371,6.0,0.0,306869
306869,335,1476,6.0,0.0,306870
306870,335,1573,6.0,0.0,306871
306871,335,1615,6.0,0.0,306872
306872,335,1953,6.0,0.0,306873
306873,335,1966,6.0,0.0,306874
306874,336,279,6.0,0.0,306875
306875,336,336,6.0,0.0,306876
306876,336,419,6.0,0.0,306877
306877,336,523,6.0,0.0,306878
306878,336,556,6.0,0.0,306879
306879,336,644,6.0,0.0,306880
306880,336,687,6.0,0.0,306881
306881,336,695,6.0,0.0,306882
306882,336,717,6.0,0.0,306883
306883,336,725,6.0,0.0,306884
306884,336,732,6.0,0.0,306885
306885,336,1048,6.0,0.0,306886
306886,336,1065,6.0,0.0,306887
306887,336,1224,6.0,0.0,306888
306888,336,1230,6.0,0.0,306889
306889,336,1284,6.0,0.0,306890
306890,336,1371,6.0,0.0,306891
306891,336,1656,6.0,0.0,306892
306892,336,1917,6.0,0.0,306893
306893,336,1931,6.0,0.0,306894
306894,336,1957,6.0,0.0,306895
306895,336,1971,6.0,0.0,306896
306896,336,1981,6.0,0.0,306897
306897,337,129,6.0,0.0,306898
306898,337,131,6.0,0.0,306899
306899,337,149,6.0,0.0,306900
306900,337,150,6.0,0.0,306901
306901,337,177,6.0,0.0,306902
306902,337,279,6.0,0.0,306903
306903,337,323,6.0,0.0,306904
306904,337,335,6.0,0.0,306905
306905,337,337,6.0,0.0,306906
306906,337,443,6.0,0.0,306907
306907,337,601,6.0,0.0,306908
306908,337,695,6.0,0.0,306909
306909,337,697,6.0,0.0,306910
306910,337,701,6.0,0.0,306911
306911,337,755,6.0,0.0,306912
306912,337,1615,6.0,0.0,306913
306913,338,27,6.0,0.0,306914
306914,338,57,6.0,0.0,306915
306915,338,66,6.0,0.0,306916
306916,338,222,6.0,0.0,306917
306917,338,234,6.0,0.0,306918
306918,338,235,6.0,0.0,306919
306919,338,266,6.0,0.0,306920
306920,338,319,6.0,0.0,306921
306921,338,332,6.0,0.0,306922
306922,338,338,6.0,0.0,306923
306923,338,339,6.0,0.0,306924
306924,338,362,6.0,0.0,306925
306925,338,363,6.0,0.0,306926
306926,338,372,6.0,0.0,306927
306927,338,373,6.0,0.0,306928
306928,338,405,6.0,0.0,306929
306929,338,406,6.0,0.0,306930
306930,338,461,6.0,0.0,306931
306931,338,470,6.0,0.0,306932
306932,338,472,6.0,0.0,306933
306933,338,479,6.0,0.0,306934
306934,338,486,6.0,0.0,306935
306935,338,500,6.0,0.0,306936
306936,338,535,6.0,0.0,306937
306937,338,558,6.0,0.0,306938
306938,338,573,6.0,0.0,306939
306939,338,739,6.0,0.0,306940
306940,338,746,6.0,0.0,306941
306941,338,787,6.0,0.0,306942
306942,338,938,6.0,0.0,306943
306943,338,1065,6.0,0.0,306944
306944,338,1656,6.0,0.0,306945
306945,338,1678,6.0,0.0,306946
306946,338,1711,6.0,0.0,306947
306947,338,1716,6.0,0.0,306948
306948,338,1844,6.0,0.0,306949
306949,338,1909,6.0,0.0,306950
306950,339,58,6.0,0.0,306951
306951,339,71,6.0,0.0,306952
306952,339,222,6.0,0.0,306953
306953,339,228,6.0,0.0,306954
306954,339,235,6.0,0.0,306955
306955,339,338,6.0,0.0,306956
306956,339,339,6.0,0.0,306957
306957,339,400,6.0,0.0,306958
306958,339,490,6.0,0.0,306959
306959,339,535,6.0,0.0,306960
306960,339,787,6.0,0.0,306961
306961,339,938,6.0,0.0,306962
306962,339,1065,6.0,0.0,306963
306963,339,1348,6.0,0.0,306964
306964,339,1485,6.0,0.0,306965
306965,339,1545,6.0,0.0,306966
306966,339,1648,6.0,0.0,306967
306967,339,1678,6.0,0.0,306968
306968,339,1692,6.0,0.0,306969
306969,339,1711,6.0,0.0,306970
306970,339,1712,6.0,0.0,306971
306971,339,1713,6.0,0.0,306972
306972,339,1714,6.0,0.0,306973
306973,339,1715,6.0,0.0,306974
306974,339,1716,6.0,0.0,306975
306975,339,1717,6.0,0.0,306976
306976,340,97,6.0,0.0,306977
306977,340,122,6.0,0.0,306978
306978,340,229,6.0,0.0,306979
306979,340,235,6.0,0.0,306980
306980,340,258,6.0,0.0,306981
306981,340,271,6.0,0.0,306982
306982,340,319,6.0,0.0,306983
306983,340,333,6.0,0.0,306984
306984,340,340,6.0,0.0,306985
306985,340,393,6.0,0.0,306986
306986,340,394,6.0,0.0,306987
306987,340,397,6.0,0.0,306988
306988,340,399,6.0,0.0,306989
306989,340,401,6.0,0.0,306990
306990,340,404,6.0,0.0,306991
306991,340,407,6.0,0.0,306992
306992,340,411,6.0,0.0,306993
306993,340,413,6.0,0.0,306994
306994,340,470,6.0,0.0,306995
306995,340,487,6.0,0.0,306996
306996,340,506,6.0,0.0,306997
306997,340,513,6.0,0.0,306998
306998,340,541,6.0,0.0,306999
306999,340,542,6.0,0.0,307000
307000,340,711,6.0,0.0,307001
307001,340,791,6.0,0.0,307002
307002,340,1171,6.0,0.0,307003
307003,340,1655,6.0,0.0,307004
307004,340,1714,6.0,0.0,307005
307005,340,1733,6.0,0.0,307006
307006,340,1734,6.0,0.0,307007
307007,340,1735,6.0,0.0,307008
307008,341,99,6.0,0.0,307009
307009,341,102,6.0,0.0,307010
307010,341,131,6.0,0.0,307011
307011,341,138,6.0,0.0,307012
307012,341,175,6.0,0.0,307013
307013,341,341,6.0,0.0,307014
307014,341,391,6.0,0.0,307015
307015,341,434,6.0,0.0,307016
307016,341,461,6.0,0.0,307017
307017,341,479,6.0,0.0,307018
307018,341,494,6.0,0.0,307019
307019,341,495,6.0,0.0,307020
307020,341,543,6.0,0.0,307021
307021,341,549,6.0,0.0,307022
307022,341,561,6.0,0.0,307023
307023,341,581,6.0,0.0,307024
307024,341,607,6.0,0.0,307025
307025,341,619,6.0,0.0,307026
307026,341,620,6.0,0.0,307027
307027,341,624,6.0,0.0,307028
307028,341,685,6.0,0.0,307029
307029,341,792,6.0,0.0,307030
307030,341,837,6.0,0.0,307031
307031,341,896,6.0,0.0,307032
307032,341,1049,6.0,0.0,307033
307033,341,1086,6.0,0.0,307034
307034,341,1817,6.0,0.0,307035
307035,342,27,6.0,0.0,307036
307036,342,30,6.0,0.0,307037
307037,342,55,6.0,0.0,307038
307038,342,99,6.0,0.0,307039
307039,342,138,6.0,0.0,307040
307040,342,175,6.0,0.0,307041
307041,342,176,6.0,0.0,307042
307042,342,234,6.0,0.0,307043
307043,342,300,6.0,0.0,307044
307044,342,342,6.0,0.0,307045
307045,342,368,6.0,0.0,307046
307046,342,427,6.0,0.0,307047
307047,342,536,6.0,0.0,307048
307048,342,540,6.0,0.0,307049
307049,342,581,6.0,0.0,307050
307050,342,618,6.0,0.0,307051
307051,342,619,6.0,0.0,307052
307052,342,621,6.0,0.0,307053
307053,342,631,6.0,0.0,307054
307054,342,637,6.0,0.0,307055
307055,342,731,6.0,0.0,307056
307056,342,792,6.0,0.0,307057
307057,342,846,6.0,0.0,307058
307058,342,1049,6.0,0.0,307059
307059,342,1182,6.0,0.0,307060
307060,342,1656,6.0,0.0,307061
307061,342,1714,6.0,0.0,307062
307062,342,1821,6.0,0.0,307063
307063,343,37,6.0,0.0,307064
307064,343,343,6.0,0.0,307065
307065,343,345,6.0,0.0,307066
307066,343,654,6.0,0.0,307067
307067,343,1553,6.0,0.0,307068
307068,343,1911,6.0,0.0,307069
307069,344,45,6.0,0.0,307070
307070,344,61,6.0,0.0,307071
307071,344,76,6.0,0.0,307072
307072,344,77,6.0,0.0,307073
307073,344,344,6.0,0.0,307074
307074,344,400,6.0,0.0,307075
307075,344,798,6.0,0.0,307076
307076,344,1241,6.0,0.0,307077
307077,344,1366,6.0,0.0,307078
307078,344,1509,6.0,0.0,307079
307079,344,1511,6.0,0.0,307080
307080,344,1553,6.0,0.0,307081
307081,344,1628,6.0,0.0,307082
307082,344,1736,6.0,0.0,307083
307083,344,1741,6.0,0.0,307084
307084,344,1833,6.0,0.0,307085
307085,344,1887,6.0,0.0,307086
307086,344,1911,6.0,0.0,307087
307087,345,45,6.0,0.0,307088
307088,345,343,6.0,0.0,307089
307089,345,345,6.0,0.0,307090
307090,345,587,6.0,0.0,307091
307091,345,1551,6.0,0.0,307092
307092,345,1553,6.0,0.0,307093
307093,345,1554,6.0,0.0,307094
307094,345,1555,6.0,0.0,307095
307095,345,1602,6.0,0.0,307096
307096,345,1609,6.0,0.0,307097
307097,345,1610,6.0,0.0,307098
307098,345,1611,6.0,0.0,307099
307099,345,1736,6.0,0.0,307100
307100,345,1737,6.0,0.0,307101
307101,345,1741,6.0,0.0,307102
307102,345,1761,6.0,0.0,307103
307103,345,1833,6.0,0.0,307104
307104,345,1850,6.0,0.0,307105
307105,345,1851,6.0,0.0,307106
307106,345,1876,6.0,0.0,307107
307107,345,1881,6.0,0.0,307108
307108,346,45,6.0,0.0,307109
307109,346,66,6.0,0.0,307110
307110,346,75,6.0,0.0,307111
307111,346,81,6.0,0.0,307112
307112,346,201,6.0,0.0,307113
307113,346,323,6.0,0.0,307114
307114,346,346,6.0,0.0,307115
307115,346,392,6.0,0.0,307116
307116,346,399,6.0,0.0,307117
307117,346,403,6.0,0.0,307118
307118,346,410,6.0,0.0,307119
307119,346,468,6.0,0.0,307120
307120,346,484,6.0,0.0,307121
307121,346,493,6.0,0.0,307122
307122,346,591,6.0,0.0,307123
307123,346,624,6.0,0.0,307124
307124,346,634,6.0,0.0,307125
307125,346,704,6.0,0.0,307126
307126,346,900,6.0,0.0,307127
307127,346,1064,6.0,0.0,307128
307128,346,1711,6.0,0.0,307129
307129,346,1712,6.0,0.0,307130
307130,346,1725,6.0,0.0,307131
307131,346,1914,6.0,0.0,307132
307132,346,1981,6.0,0.0,307133
307133,347,326,6.0,0.0,307134
307134,347,347,6.0,0.0,307135
307135,347,355,6.0,0.0,307136
307136,347,357,6.0,0.0,307137
307137,347,359,6.0,0.0,307138
307138,347,365,6.0,0.0,307139
307139,347,427,6.0,0.0,307140
307140,347,432,6.0,0.0,307141
307141,347,438,6.0,0.0,307142
307142,347,657,6.0,0.0,307143
307143,347,1505,6.0,0.0,307144
307144,347,1893,6.0,0.0,307145
307145,348,182,6.0,0.0,307146
307146,348,225,6.0,0.0,307147
307147,348,226,6.0,0.0,307148
307148,348,256,6.0,0.0,307149
307149,348,305,6.0,0.0,307150
307150,348,326,6.0,0.0,307151
307151,348,348,6.0,0.0,307152
307152,348,349,6.0,0.0,307153
307153,348,350,6.0,0.0,307154
307154,348,351,6.0,0.0,307155
307155,348,374,6.0,0.0,307156
307156,348,435,6.0,0.0,307157
307157,348,439,6.0,0.0,307158
307158,348,647,6.0,0.0,307159
307159,348,652,6.0,0.0,307160
307160,348,1065,6.0,0.0,307161
307161,348,1119,6.0,0.0,307162
307162,348,1122,6.0,0.0,307163
307163,348,1127,6.0,0.0,307164
307164,348,1152,6.0,0.0,307165
307165,348,1164,6.0,0.0,307166
307166,348,1177,6.0,0.0,307167
307167,348,1232,6.0,0.0,307168
307168,348,1238,6.0,0.0,307169
307169,348,1239,6.0,0.0,307170
307170,348,1340,6.0,0.0,307171
307171,348,1462,6.0,0.0,307172
307172,348,1956,6.0,0.0,307173
307173,349,26,6.0,0.0,307174
307174,349,225,6.0,0.0,307175
307175,349,326,6.0,0.0,307176
307176,349,348,6.0,0.0,307177
307177,349,349,6.0,0.0,307178
307178,349,350,6.0,0.0,307179
307179,349,351,6.0,0.0,307180
307180,349,354,6.0,0.0,307181
307181,349,357,6.0,0.0,307182
307182,349,427,6.0,0.0,307183
307183,349,523,6.0,0.0,307184
307184,349,540,6.0,0.0,307185
307185,349,617,6.0,0.0,307186
307186,349,1069,6.0,0.0,307187
307187,349,1232,6.0,0.0,307188
307188,349,1460,6.0,0.0,307189
307189,349,1658,6.0,0.0,307190
307190,349,1840,6.0,0.0,307191
307191,349,1958,6.0,0.0,307192
307192,349,1960,6.0,0.0,307193
307193,349,1971,6.0,0.0,307194
307194,350,304,6.0,0.0,307195
307195,350,307,6.0,0.0,307196
307196,350,348,6.0,0.0,307197
307197,350,349,6.0,0.0,307198
307198,350,350,6.0,0.0,307199
307199,350,351,6.0,0.0,307200
307200,350,418,6.0,0.0,307201
307201,350,451,6.0,0.0,307202
307202,350,540,6.0,0.0,307203
307203,350,588,6.0,0.0,307204
307204,350,790,6.0,0.0,307205
307205,350,791,6.0,0.0,307206
307206,350,799,6.0,0.0,307207
307207,350,1116,6.0,0.0,307208
307208,350,1122,6.0,0.0,307209
307209,350,1164,6.0,0.0,307210
307210,350,1232,6.0,0.0,307211
307211,350,1275,6.0,0.0,307212
307212,350,1559,6.0,0.0,307213
307213,350,1658,6.0,0.0,307214
307214,350,1816,6.0,0.0,307215
307215,351,66,6.0,0.0,307216
307216,351,251,6.0,0.0,307217
307217,351,304,6.0,0.0,307218
307218,351,348,6.0,0.0,307219
307219,351,349,6.0,0.0,307220
307220,351,350,6.0,0.0,307221
307221,351,351,6.0,0.0,307222
307222,351,352,6.0,0.0,307223
307223,351,370,6.0,0.0,307224
307224,351,372,6.0,0.0,307225
307225,351,374,6.0,0.0,307226
307226,351,420,6.0,0.0,307227
307227,351,427,6.0,0.0,307228
307228,351,435,6.0,0.0,307229
307229,351,523,6.0,0.0,307230
307230,351,791,6.0,0.0,307231
307231,351,1117,6.0,0.0,307232
307232,351,1178,6.0,0.0,307233
307233,351,1232,6.0,0.0,307234
307234,351,1312,6.0,0.0,307235
307235,351,1349,6.0,0.0,307236
307236,351,1481,6.0,0.0,307237
307237,351,1543,6.0,0.0,307238
307238,351,1545,6.0,0.0,307239
307239,351,1546,6.0,0.0,307240
307240,351,1626,6.0,0.0,307241
307241,351,1696,6.0,0.0,307242
307242,351,1734,6.0,0.0,307243
307243,352,61,6.0,0.0,307244
307244,352,66,6.0,0.0,307245
307245,352,68,6.0,0.0,307246
307246,352,72,6.0,0.0,307247
307247,352,245,6.0,0.0,307248
307248,352,251,6.0,0.0,307249
307249,352,290,6.0,0.0,307250
307250,352,305,6.0,0.0,307251
307251,352,351,6.0,0.0,307252
307252,352,352,6.0,0.0,307253
307253,352,420,6.0,0.0,307254
307254,352,422,6.0,0.0,307255
307255,352,424,6.0,0.0,307256
307256,352,463,6.0,0.0,307257
307257,352,505,6.0,0.0,307258
307258,352,569,6.0,0.0,307259
307259,352,1115,6.0,0.0,307260
307260,352,1155,6.0,0.0,307261
307261,352,1207,6.0,0.0,307262
307262,352,1238,6.0,0.0,307263
307263,352,1309,6.0,0.0,307264
307264,352,1316,6.0,0.0,307265
307265,352,1478,6.0,0.0,307266
307266,352,1504,6.0,0.0,307267
307267,352,1591,6.0,0.0,307268
307268,352,1871,6.0,0.0,307269
307269,353,50,6.0,0.0,307270
307270,353,65,6.0,0.0,307271
307271,353,70,6.0,0.0,307272
307272,353,144,6.0,0.0,307273
307273,353,226,6.0,0.0,307274
307274,353,353,6.0,0.0,307275
307275,353,357,6.0,0.0,307276
307276,353,750,6.0,0.0,307277
307277,353,752,6.0,0.0,307278
307278,353,754,6.0,0.0,307279
307279,353,756,6.0,0.0,307280
307280,354,26,6.0,0.0,307281
307281,354,184,6.0,0.0,307282
307282,354,226,6.0,0.0,307283
307283,354,251,6.0,0.0,307284
307284,354,349,6.0,0.0,307285
307285,354,354,6.0,0.0,307286
307286,354,357,6.0,0.0,307287
307287,354,365,6.0,0.0,307288
307288,354,425,6.0,0.0,307289
307289,354,431,6.0,0.0,307290
307290,354,650,6.0,0.0,307291
307291,354,654,6.0,0.0,307292
307292,354,1493,6.0,0.0,307293
307293,354,1686,6.0,0.0,307294
307294,354,1831,6.0,0.0,307295
307295,355,26,6.0,0.0,307296
307296,355,226,6.0,0.0,307297
307297,355,347,6.0,0.0,307298
307298,355,355,6.0,0.0,307299
307299,355,356,6.0,0.0,307300
307300,355,359,6.0,0.0,307301
307301,355,423,6.0,0.0,307302
307302,355,647,6.0,0.0,307303
307303,355,1184,6.0,0.0,307304
307304,355,1239,6.0,0.0,307305
307305,355,1282,6.0,0.0,307306
307306,355,1505,6.0,0.0,307307
307307,355,1548,6.0,0.0,307308
307308,355,1839,6.0,0.0,307309
307309,355,1840,6.0,0.0,307310
307310,355,1962,6.0,0.0,307311
307311,356,226,6.0,0.0,307312
307312,356,355,6.0,0.0,307313
307313,356,356,6.0,0.0,307314
307314,356,435,6.0,0.0,307315
307315,356,1505,6.0,0.0,307316
307316,356,1548,6.0,0.0,307317
307317,356,1651,6.0,0.0,307318
307318,356,1694,6.0,0.0,307319
307319,356,1776,6.0,0.0,307320
307320,356,1788,6.0,0.0,307321
307321,356,1789,6.0,0.0,307322
307322,356,1821,6.0,0.0,307323
307323,356,1957,6.0,0.0,307324
307324,356,1971,6.0,0.0,307325
307325,357,226,6.0,0.0,307326
307326,357,300,6.0,0.0,307327
307327,357,347,6.0,0.0,307328
307328,357,349,6.0,0.0,307329
307329,357,353,6.0,0.0,307330
307330,357,354,6.0,0.0,307331
307331,357,357,6.0,0.0,307332
307332,357,432,6.0,0.0,307333
307333,357,437,6.0,0.0,307334
307334,357,504,6.0,0.0,307335
307335,357,516,6.0,0.0,307336
307336,357,518,6.0,0.0,307337
307337,357,519,6.0,0.0,307338
307338,357,523,6.0,0.0,307339
307339,357,525,6.0,0.0,307340
307340,357,712,6.0,0.0,307341
307341,357,747,6.0,0.0,307342
307342,357,756,6.0,0.0,307343
307343,357,1069,6.0,0.0,307344
307344,357,1167,6.0,0.0,307345
307345,357,1715,6.0,0.0,307346
307346,357,1789,6.0,0.0,307347
307347,357,1790,6.0,0.0,307348
307348,357,1840,6.0,0.0,307349
307349,358,226,6.0,0.0,307350
307350,358,358,6.0,0.0,307351
307351,358,1517,6.0,0.0,307352
307352,359,226,6.0,0.0,307353
307353,359,347,6.0,0.0,307354
307354,359,355,6.0,0.0,307355
307355,359,359,6.0,0.0,307356
307356,359,374,6.0,0.0,307357
307357,359,429,6.0,0.0,307358
307358,359,1071,6.0,0.0,307359
307359,359,1480,6.0,0.0,307360
307360,360,184,6.0,0.0,307361
307361,360,251,6.0,0.0,307362
307362,360,307,6.0,0.0,307363
307363,360,360,6.0,0.0,307364
307364,360,361,6.0,0.0,307365
307365,360,369,6.0,0.0,307366
307366,360,420,6.0,0.0,307367
307367,360,422,6.0,0.0,307368
307368,360,424,6.0,0.0,307369
307369,360,425,6.0,0.0,307370
307370,360,426,6.0,0.0,307371
307371,360,587,6.0,0.0,307372
307372,360,1242,6.0,0.0,307373
307373,360,1478,6.0,0.0,307374
307374,360,1614,6.0,0.0,307375
307375,360,1686,6.0,0.0,307376
307376,360,1688,6.0,0.0,307377
307377,360,1756,6.0,0.0,307378
307378,360,1831,6.0,0.0,307379
307379,360,1876,6.0,0.0,307380
307380,361,307,6.0,0.0,307381
307381,361,360,6.0,0.0,307382
307382,361,361,6.0,0.0,307383
307383,361,371,6.0,0.0,307384
307384,361,746,6.0,0.0,307385
307385,361,1122,6.0,0.0,307386
307386,361,1160,6.0,0.0,307387
307387,361,1179,6.0,0.0,307388
307388,361,1232,6.0,0.0,307389
307389,361,1242,6.0,0.0,307390
307390,361,1335,6.0,0.0,307391
307391,361,1559,6.0,0.0,307392
307392,361,1653,6.0,0.0,307393
307393,361,1716,6.0,0.0,307394
307394,361,1763,6.0,0.0,307395
307395,361,1775,6.0,0.0,307396
307396,361,1856,6.0,0.0,307397
307397,361,1909,6.0,0.0,307398
307398,361,1910,6.0,0.0,307399
307399,361,1911,6.0,0.0,307400
307400,361,1912,6.0,0.0,307401
307401,362,20,6.0,0.0,307402
307402,362,97,6.0,0.0,307403
307403,362,172,6.0,0.0,307404
307404,362,222,6.0,0.0,307405
307405,362,253,6.0,0.0,307406
307406,362,257,6.0,0.0,307407
307407,362,301,6.0,0.0,307408
307408,362,310,6.0,0.0,307409
307409,362,311,6.0,0.0,307410
307410,362,338,6.0,0.0,307411
307411,362,362,6.0,0.0,307412
307412,362,363,6.0,0.0,307413
307413,362,364,6.0,0.0,307414
307414,362,366,6.0,0.0,307415
307415,362,472,6.0,0.0,307416
307416,362,575,6.0,0.0,307417
307417,362,577,6.0,0.0,307418
307418,362,739,6.0,0.0,307419
307419,362,979,6.0,0.0,307420
307420,362,980,6.0,0.0,307421
307421,362,981,6.0,0.0,307422
307422,362,982,6.0,0.0,307423
307423,362,983,6.0,0.0,307424
307424,362,984,6.0,0.0,307425
307425,363,24,6.0,0.0,307426
307426,363,152,6.0,0.0,307427
307427,363,173,6.0,0.0,307428
307428,363,174,6.0,0.0,307429
307429,363,257,6.0,0.0,307430
307430,363,258,6.0,0.0,307431
307431,363,301,6.0,0.0,307432
307432,363,311,6.0,0.0,307433
307433,363,338,6.0,0.0,307434
307434,363,362,6.0,0.0,307435
307435,363,363,6.0,0.0,307436
307436,363,739,6.0,0.0,307437
307437,363,746,6.0,0.0,307438
307438,363,797,6.0,0.0,307439
307439,363,809,6.0,0.0,307440
307440,363,828,6.0,0.0,307441
307441,363,834,6.0,0.0,307442
307442,363,980,6.0,0.0,307443
307443,363,983,6.0,0.0,307444
307444,363,984,6.0,0.0,307445
307445,363,1064,6.0,0.0,307446
307446,363,1065,6.0,0.0,307447
307447,363,1122,6.0,0.0,307448
307448,363,1125,6.0,0.0,307449
307449,363,1201,6.0,0.0,307450
307450,363,1449,6.0,0.0,307451
307451,363,1462,6.0,0.0,307452
307452,363,1497,6.0,0.0,307453
307453,363,1738,6.0,0.0,307454
307454,363,1791,6.0,0.0,307455
307455,363,1845,6.0,0.0,307456
307456,363,1913,6.0,0.0,307457
307457,363,1915,6.0,0.0,307458
307458,364,8,6.0,0.0,307459
307459,364,17,6.0,0.0,307460
307460,364,33,6.0,0.0,307461
307461,364,46,6.0,0.0,307462
307462,364,47,6.0,0.0,307463
307463,364,87,6.0,0.0,307464
307464,364,189,6.0,0.0,307465
307465,364,199,6.0,0.0,307466
307466,364,202,6.0,0.0,307467
307467,364,229,6.0,0.0,307468
307468,364,253,6.0,0.0,307469
307469,364,259,6.0,0.0,307470
307470,364,269,6.0,0.0,307471
307471,364,309,6.0,0.0,307472
307472,364,330,6.0,0.0,307473
307473,364,331,6.0,0.0,307474
307474,364,362,6.0,0.0,307475
307475,364,364,6.0,0.0,307476
307476,364,365,6.0,0.0,307477
307477,364,366,6.0,0.0,307478
307478,364,367,6.0,0.0,307479
307479,364,415,6.0,0.0,307480
307480,364,489,6.0,0.0,307481
307481,365,47,6.0,0.0,307482
307482,365,115,6.0,0.0,307483
307483,365,189,6.0,0.0,307484
307484,365,202,6.0,0.0,307485
307485,365,229,6.0,0.0,307486
307486,365,253,6.0,0.0,307487
307487,365,309,6.0,0.0,307488
307488,365,330,6.0,0.0,307489
307489,365,331,6.0,0.0,307490
307490,365,347,6.0,0.0,307491
307491,365,354,6.0,0.0,307492
307492,365,364,6.0,0.0,307493
307493,365,365,6.0,0.0,307494
307494,365,366,6.0,0.0,307495
307495,365,419,6.0,0.0,307496
307496,365,427,6.0,0.0,307497
307497,365,432,6.0,0.0,307498
307498,365,433,6.0,0.0,307499
307499,365,470,6.0,0.0,307500
307500,365,483,6.0,0.0,307501
307501,365,484,6.0,0.0,307502
307502,366,73,6.0,0.0,307503
307503,366,75,6.0,0.0,307504
307504,366,81,6.0,0.0,307505
307505,366,202,6.0,0.0,307506
307506,366,253,6.0,0.0,307507
307507,366,330,6.0,0.0,307508
307508,366,362,6.0,0.0,307509
307509,366,364,6.0,0.0,307510
307510,366,365,6.0,0.0,307511
307511,366,366,6.0,0.0,307512
307512,366,367,6.0,0.0,307513
307513,366,392,6.0,0.0,307514
307514,366,412,6.0,0.0,307515
307515,366,473,6.0,0.0,307516
307516,366,484,6.0,0.0,307517
307517,366,489,6.0,0.0,307518
307518,366,574,6.0,0.0,307519
307519,366,577,6.0,0.0,307520
307520,366,639,6.0,0.0,307521
307521,366,681,6.0,0.0,307522
307522,366,787,6.0,0.0,307523
307523,366,800,6.0,0.0,307524
307524,366,801,6.0,0.0,307525
307525,366,802,6.0,0.0,307526
